img_path,label,label_name,plate_text,source,source_split,crop_mode,original_w,original_h,quad_1x,quad_1y,quad_2x,quad_2y,quad_3x,quad_3y,quad_4x,quad_4y,is_synthetic,is_gan,base_id,sample_weight,notes
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0405878831417-94_81-162&428_497&558-517&560_171&526_163&425_509&459-4_0_2_29_33_33_19-111-80_pol_冀TRDCH警.jpg,3,police,冀TRDCH警,special_v2,train,perspective_warp,720,1160,161.30,425.10,508.70,459.50,515.10,561.40,171.90,525.70,1,0,0ac554c498da17d5,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0141989942529-90_90-273&502_487&581-493&577_271&580_275&501_497&498-0_0_30_31_28_30_24-169-30_pol_冀EL7NN警.jpg,3,police,冀EL7NN警,special_v2,train,perspective_warp,720,1160,274.00,502.40,493.90,500.00,491.80,575.80,272.20,579.10,1,0,cca97dd14e4fc326,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0342145593869-90_92-289&338_602&443-602&438_291&438_294&334_605&334-0_0_26_24_26_7_25-94-61_pol_冀AXKL2警.jpg,3,police,冀AXKL2警,special_v2,train,perspective_warp,720,1160,295.40,335.60,603.20,334.50,598.60,438.00,292.50,437.60,1,0,f4e2efe3ae12a9e0,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0152658045977-93_91-254&463_430&552-422&555_253&541_270&463_439&477-0_0_10_31_29_24_19-166-24_pol_冀BR451警.jpg,3,police,冀BR451警,special_v2,train,perspective_warp,720,1160,267.80,462.80,438.20,478.90,423.00,556.30,250.30,541.70,1,0,2143c72e92cb0e42,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/047977729885-87_88-230&506_597&641-616&620_239&643_245&525_622&502-0_0_6_27_30_29_27-129-207_pol_冀WJC15警.jpg,3,police,冀WJC15警,special_v2,train,perspective_warp,720,1160,243.20,525.60,620.10,503.60,611.60,619.10,238.70,642.00,1,0,c9deb6cdbd1e2dc7,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0234650383142-91_86-226&469_503&566-511&559_221&571_218&472_508&460-0_0_25_29_30_15_24-118-12_pol_冀SSN4T警.jpg,3,police,冀SSN4T警,special_v2,train,perspective_warp,720,1160,216.10,471.50,507.80,460.90,511.10,560.00,220.80,569.70,1,0,995a8f43c17e9822,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0149425287357-89_100-238&509_461&593-440&572_233&590_258&518_465&500-0_0_17_28_26_32_12-159-21_pol_冀ZD96H警.jpg,3,police,冀ZD96H警,special_v2,train,perspective_warp,720,1160,255.50,518.20,465.70,499.90,443.70,572.90,233.20,591.00,1,0,5a883df386557fd0,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0438936781609-82_102-253&482_540&622-539&575_262&625_272&532_549&482-0_0_29_29_30_1_24-78-49_pol_冀Y5496警.jpg,3,police,冀Y5496警,special_v2,train,perspective_warp,720,1160,269.70,533.50,547.40,485.20,537.80,573.60,261.90,623.30,1,0,2cfea390f5ca3f0e,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0222605363985-93_85-259&521_508&623-506&625_260&599_267&505_513&531-0_0_22_10_27_29_32-174-25_pol_冀D7P3F警.jpg,3,police,冀D7P3F警,special_v2,train,perspective_warp,720,1160,268.90,505.40,514.10,533.50,506.70,623.30,261.10,599.00,1,0,5b17be68f39dd8a8,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/011877394636-88_90-251&460_427&529-423&512_258&528_256&462_421&446-0_0_2_31_4_24_32-132-51_pol_冀MTWDS警.jpg,3,police,冀MTWDS警,special_v2,train,perspective_warp,720,1160,256.00,463.50,421.30,446.70,421.10,511.20,254.80,527.10,1,0,f5de6b17e1cb4c8d,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0319827586207-106_63-404&485_628&645-630&648_404&573_398&482_624&557-0_0_25_33_30_27_27-119-27_pol_冀XC9XM警.jpg,3,police,冀XC9XM警,special_v2,train,perspective_warp,720,1160,396.60,481.70,623.90,559.50,630.70,648.10,402.20,571.30,1,0,49b908f7b5325d69,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0203532088122-81_97-181&461_388&556-391&521_200&554_194&490_385&457-0_0_12_33_4_32_32-122-26_pol_冀Z84JR警.jpg,3,police,冀Z84JR警,special_v2,train,perspective_warp,720,1160,191.70,487.70,382.80,454.80,389.60,521.80,198.40,555.30,1,0,d740a6f12a7aa57b,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00973898467433-89_85-242&408_427&474-430&475_257&472_246&410_419&413-16_0_25_9_23_32_26-180-28_pol_冀MKR4S警.jpg,3,police,冀MKR4S警,special_v2,train,perspective_warp,720,1160,244.80,410.80,419.60,412.70,428.90,473.20,254.20,471.80,1,0,a08743f51ab0d22f,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0260344827586-63_119-232&552_399&726-407&624_236&727_236&639_407&536-0_0_5_26_30_29_5-85-32_pol_冀UHFHV警.jpg,3,police,冀UHFHV警,special_v2,train,perspective_warp,720,1160,236.60,631.80,408.40,535.80,407.20,628.10,230.90,722.60,1,0,628ccdd31570aa90,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0385237068966-97_73-203&435_508&564-505&569_215&534_194&425_484&460-0_0_15_1_24_24_31-45-90_pol_冀WKSZY警.jpg,3,police,冀WKSZY警,special_v2,train,perspective_warp,720,1160,194.00,426.40,483.20,463.10,504.80,567.70,215.90,532.80,1,0,359ce2b1e12f2d34,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0285057471264-93_86-150&378_432&478-442&483_145&463_146&371_443&391-0_0_5_6_27_26_25-125-37_pol_冀A8D4Q警.jpg,3,police,冀A8D4Q警,special_v2,train,perspective_warp,720,1160,143.40,370.30,443.60,390.70,441.90,484.10,144.20,463.60,1,0,ae8f601cc8fc541d,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0360476532567-90_84-133&468_537&578-533&574_133&561_125&472_525&485-0_0_23_31_22_29_26-49-200_pol_冀ZABBB警.jpg,3,police,冀ZABBB警,special_v2,train,perspective_warp,720,1160,127.90,472.00,527.30,481.80,526.30,576.00,135.50,559.40,1,0,cd8be7eb299af06a,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0411925287357-102_70-237&403_530&541-550&561_234&486_221&394_537&469-0_0_30_2_30_32_29-162-51_pol_冀A7W7R警.jpg,3,police,冀A7W7R警,special_v2,train,perspective_warp,720,1160,219.50,396.70,538.30,469.10,549.80,559.20,235.00,486.10,1,0,e83e2259559055ff,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0588469827586-95_81-172&455_582&590-579&604_184&562_183&455_578&497-1_0_33_24_16_29_25-115-180_pol_冀U873B警.jpg,3,police,冀U873B警,special_v2,train,perspective_warp,720,1160,180.50,453.60,572.60,498.20,573.00,603.70,187.00,563.10,1,0,09c681f1f110c4b0,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0346228448276-90_87-190&475_565&582-571&584_209&576_201&479_563&487-0_3_7_3_30_24_26-42-141_pol_冀KYPSJ警.jpg,3,police,冀KYPSJ警,special_v2,train,perspective_warp,720,1160,196.50,478.50,561.40,487.10,565.80,582.90,207.00,576.00,1,0,084b5974a8e1f8ac,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0180699233717-93_85-256&621_461&720-463&719_249&691_242&612_456&640-0_0_28_25_30_14_30-146-30_pol_冀L1539警.jpg,3,police,冀L1539警,special_v2,train,perspective_warp,720,1160,243.30,612.30,454.70,639.60,460.00,715.70,248.20,691.40,1,0,3f7afd204fc0c86f,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0116762452107-90_87-420&586_622&650-620&655_425&651_433&580_628&584-0_0_5_33_33_31_1-143-44_pol_冀ECA48警.jpg,3,police,冀ECA48警,special_v2,train,perspective_warp,720,1160,431.00,580.20,626.60,583.70,618.70,653.90,422.90,650.80,1,0,1d7a709fa2830689,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00950431034483-90_91-280&433_449&492-452&489_285&495_284&432_451&426-0_0_30_32_3_33_26-108-24_pol_冀B0G1U警.jpg,3,police,冀B0G1U警,special_v2,train,perspective_warp,720,1160,283.80,431.30,450.20,427.00,449.70,489.00,282.60,494.00,1,0,22ea7b286be87333,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00481920498084-90_91-414&326_539&375-541&370_424&372_426&325_543&323-0_0_29_24_29_31_24-119-17_pol_冀W335E警.jpg,3,police,冀W335E警,special_v2,train,perspective_warp,720,1160,424.00,324.30,540.90,324.70,540.30,369.80,423.20,369.50,1,0,70aaec0ca5ce70a2,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0401041666667-88_88-120&422_460&546-459&528_127&545_120&442_452&425-0_0_22_33_29_29_16-90-205_pol_冀H6R29警.jpg,3,police,冀H6R29警,special_v2,train,perspective_warp,720,1160,117.40,443.20,450.30,426.40,457.50,526.70,128.30,543.20,1,0,e519f8a47ef075e5,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0140134099617-90_84-208&487_435&567-443&571_210&561_208&487_441&497-0_7_4_29_25_30_32-112-34_pol_冀XF6BH警.jpg,3,police,冀XF6BH警,special_v2,train,perspective_warp,720,1160,205.60,485.90,443.10,495.00,444.80,569.10,208.80,561.40,1,0,e0fb85a7e0f64565,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0282614942529-91_91-348&408_648&507-638&529_335&517_359&399_662&411-0_0_16_24_24_30_26-116-39_pol_冀HH73R警.jpg,3,police,冀HH73R警,special_v2,train,perspective_warp,720,1160,353.70,402.60,660.90,413.20,638.70,523.00,331.50,513.90,1,0,483e0c8b8328f19c,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/020941091954-90_87-202&486_506&567-499&571_213&567_208&478_494&482-0_0_17_26_32_25_30-108-48_pol_冀D4WA3警.jpg,3,police,冀D4WA3警,special_v2,train,perspective_warp,720,1160,208.20,477.80,493.90,482.30,496.10,569.70,213.00,566.40,1,0,60dbff6c64d8629b,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0214810823755-94_84-193&488_444&586-462&588_190&567_190&482_462&503-0_0_25_24_5_26_27-113-22_pol_冀U3ZGM警.jpg,3,police,冀U3ZGM警,special_v2,train,perspective_warp,720,1160,191.20,483.50,459.90,500.50,459.60,585.30,192.80,568.50,1,0,d54683ac2b6bd7a1,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/022188697318-94_82-179&529_423&627-440&627_181&603_177&528_436&552-0_0_30_30_33_20_25-103-123_pol_冀D0JU2警.jpg,3,police,冀D0JU2警,special_v2,train,perspective_warp,720,1160,174.60,527.30,434.80,550.80,438.40,626.00,180.80,603.90,1,0,b1e4591ea9cd8297,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0681178160919-91_85-150&470_602&633-604&645_148&631_126&459_582&473-0_0_32_32_26_5_28-172-49_pol_冀DLHW7警.jpg,3,police,冀DLHW7警,special_v2,train,perspective_warp,720,1160,131.10,460.20,592.60,480.60,609.00,644.40,149.80,629.40,1,0,45394ef0ce5763f1,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/040153256705-101_79-248&358_532&505-541&514_252&446_255&354_544&422-16_4_5_14_32_32_27-136-114_pol_冀EHMFP警.jpg,3,police,冀EHMFP警,special_v2,train,perspective_warp,720,1160,254.90,355.70,542.30,422.40,540.30,514.10,254.80,447.50,1,0,43911a51929b3b68,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0200478927203-77_106-223&415_402&514-400&476_229&527_238&451_409&400-0_0_9_5_24_24_30-117-53_pol_冀PR2VD警.jpg,3,police,冀PR2VD警,special_v2,train,perspective_warp,720,1160,237.10,451.10,406.20,399.70,397.10,474.40,225.60,525.30,1,0,429c598b9a2d0254,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0122210249042-89_90-366&304_551&373-562&370_369&375_372&310_565&305-0_0_17_11_30_32_33-176-32_pol_冀YHET0警.jpg,3,police,冀YHET0警,special_v2,train,perspective_warp,720,1160,370.80,309.50,561.20,306.60,560.40,369.90,370.50,373.20,1,0,b37f206bf6d05197,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0124329501916-93_85-182&545_373&617-376&617_183&600_177&535_370&552-0_0_10_16_24_32_26-75-17_pol_冀C2Q2B警.jpg,3,police,冀C2Q2B警,special_v2,train,perspective_warp,720,1160,177.10,535.20,370.00,550.90,375.20,616.60,182.50,601.60,1,0,d63801f01b36de20,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0268642241379-91_87-286&490_588&584-593&591_292&569_293&478_594&500-0_0_0_24_10_24_29-140-64_pol_冀JMT3L警.jpg,3,police,冀JMT3L警,special_v2,train,perspective_warp,720,1160,292.10,478.10,594.10,499.70,589.90,591.10,290.60,571.60,1,0,bc0f5a1aaf58921b,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0255028735633-90_82-212&450_541&533-545&548_222&535_215&442_538&455-0_0_0_15_29_27_24-167-43_pol_冀KRQT3警.jpg,3,police,冀KRQT3警,special_v2,train,perspective_warp,720,1160,213.80,443.20,535.60,452.70,543.10,545.40,225.20,536.80,1,0,21c3d75032cab7ed,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0213529693486-90_87-134&484_385&577-393&580_133&584_142&481_402&477-0_0_3_29_28_28_32-166-21_pol_冀EW8K4警.jpg,3,police,冀EW8K4警,special_v2,train,perspective_warp,720,1160,141.40,481.70,398.40,476.10,392.50,578.50,134.40,583.40,1,0,b9fd120bfbda55a0,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0234770114943-89_91-237&486_501&578-505&566_250&596_257&498_512&468-0_0_29_26_25_25_25-67-12_pol_冀AMBGL警.jpg,3,police,冀AMBGL警,special_v2,train,perspective_warp,720,1160,251.50,498.60,506.00,472.00,503.20,569.80,248.20,594.60,1,0,3a64e908b7ca9588,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0191235632184-89_86-191&444_447&529-450&529_188&532_178&450_440&447-0_0_12_12_32_30_31-47-56_pol_冀MMTVY警.jpg,3,police,冀MMTVY警,special_v2,train,perspective_warp,720,1160,176.90,448.20,440.30,446.60,449.60,530.20,188.10,532.30,1,0,00e2e8ba8ed1a580,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0169300766283-88_90-241&531_471&614-478&605_243&618_239&538_474&525-0_0_32_24_32_0_31-88-16_pol_冀U8FBE警.jpg,3,police,冀U8FBE警,special_v2,train,perspective_warp,720,1160,241.40,535.30,472.60,522.20,474.40,606.70,243.20,618.40,1,0,2272404ee8a2b651,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0134602490421-84_91-303&348_465&429-466&409_311&432_299&373_454&350-0_12_1_13_33_33_25-78-11_pol_冀AT7BD警.jpg,3,police,冀AT7BD警,special_v2,train,perspective_warp,720,1160,299.70,374.70,452.30,350.90,465.50,408.90,312.50,431.50,1,0,7e9b6b3c84ac3b6c,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0395510057471-84_99-167&440_456&566-446&528_170&566_187&472_463&434-0_0_4_29_33_33_0-138-80_pol_冀MTH3W警.jpg,3,police,冀MTH3W警,special_v2,train,perspective_warp,720,1160,189.10,472.00,461.60,438.40,444.70,527.70,173.30,563.50,1,0,6c795149bb633765,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/011866618774-90_88-223&479_439&547-427&550_238&547_246&488_435&491-0_0_27_13_25_27_32-61-10_pol_冀FT944警.jpg,3,police,冀FT944警,special_v2,train,perspective_warp,720,1160,245.70,486.80,433.90,490.10,427.40,550.00,240.00,547.80,1,0,935b1fa66ae9b741,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0213661398467-97_75-193&517_418&633-420&631_195&588_187&515_412&558-0_11_31_27_24_25_24-153-32_pol_冀UT7YC警.jpg,3,police,冀UT7YC警,special_v2,train,perspective_warp,720,1160,184.60,513.70,409.40,557.90,415.70,631.50,191.60,589.30,1,0,ac3c324f217c986f,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0145581896552-89_94-404&490_612&571-601&554_407&563_414&498_608&489-0_0_29_32_28_30_33-85-51_pol_冀CJ80P警.jpg,3,police,冀CJ80P警,special_v2,train,perspective_warp,720,1160,414.80,496.60,606.00,488.60,598.20,554.70,407.10,563.40,1,0,78f40eef8bd3df06,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0327155172414-89_89-204&422_544&544-562&531_216&549_212&433_558&415-0_11_8_13_24_24_30-143-50_pol_冀WR1MD警.jpg,3,police,冀WR1MD警,special_v2,train,perspective_warp,720,1160,209.60,433.70,556.50,417.10,561.50,531.30,217.20,547.60,1,0,79fbf410d714c955,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/010470545977-90_90-222&512_407&586-411&584_217&580_220&514_414&518-13_3_27_19_30_31_31-170-31_pol_冀RW9YM警.jpg,3,police,冀RW9YM警,special_v2,train,perspective_warp,720,1160,220.40,513.30,412.30,517.10,412.00,582.60,220.30,580.20,1,0,b993d3a17a8a5927,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0156297892721-91_88-263&564_491&647-504&638_261&637_262&562_505&563-0_0_10_27_13_26_28-91-53_pol_冀ZG85U警.jpg,3,police,冀ZG85U警,special_v2,train,perspective_warp,720,1160,258.90,561.00,504.80,563.70,505.20,637.70,261.40,635.70,1,0,d040a093a0edacc1,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/031105124521-89_81-180&512_516&619-525&617_190&614_155&505_490&508-0_0_29_25_25_9_24-140-99_pol_冀X5AV9警.jpg,3,police,冀X5AV9警,special_v2,train,perspective_warp,720,1160,155.20,504.30,491.80,508.40,526.40,616.30,193.70,614.70,1,0,4b563229dcd0f0e5,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0111805555555-89_92-342&521_524&593-519&585_342&590_343&529_520&524-0_0_17_29_6_32_32-78-20_pol_冀R4GRP警.jpg,3,police,冀R4GRP警,special_v2,train,perspective_warp,720,1160,341.20,529.10,515.40,524.10,516.70,584.40,342.40,590.00,1,0,036ee9ef5bcf626d,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0099377394636-90_90-338&464_542&528-550&531_337&533_338&458_551&456-0_0_5_0_27_24_29-172-32_pol_冀YNSWQ警.jpg,3,police,冀YNSWQ警,special_v2,train,perspective_warp,720,1160,337.00,457.20,549.70,456.50,547.90,531.10,335.40,532.00,1,0,4bb1ca750cfba2fb,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0256609195402-90_94-232&497_521&588-513&587_237&592_247&486_523&481-0_0_32_32_0_32_28-126-20_pol_冀QR7J2警.jpg,3,police,冀QR7J2警,special_v2,train,perspective_warp,720,1160,249.70,488.30,524.80,482.10,513.10,585.90,237.50,592.20,1,0,92faa367c7f26c47,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0215301724138-90_90-228&478_468&567-467&565_224&568_217&473_460&470-0_0_23_32_18_33_32-82-23_pol_冀QQD30警.jpg,3,police,冀QQD30警,special_v2,train,perspective_warp,720,1160,218.40,472.70,459.80,471.50,466.30,564.60,224.10,566.90,1,0,36ba1229d2d09332,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0140086206897-90_87-271&506_492&580-481&584_266&587_270&499_485&496-0_0_0_21_27_27_32-152-52_pol_冀QFU4G警.jpg,3,police,冀QFU4G警,special_v2,train,perspective_warp,720,1160,268.80,499.50,484.30,496.20,482.20,584.90,265.00,587.10,1,0,c5db8f6d155592bb,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0394396551724-92_87-241&417_614&527-616&527_230&521_234&414_620&420-0_0_31_15_24_25_31-90-134_pol_冀V46H5警.jpg,3,police,冀V46H5警,special_v2,train,perspective_warp,720,1160,231.50,414.40,617.00,420.40,613.60,526.30,233.90,521.30,1,0,014624978eec8a3e,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0277143199234-89_88-139&533_469&640-486&632_139&646_131&543_478&529-0_0_6_26_29_29_32-118-30_pol_冀KYEAP警.jpg,3,police,冀KYEAP警,special_v2,train,perspective_warp,720,1160,132.30,544.40,479.80,527.40,482.30,629.80,139.20,643.20,1,0,7d34cf50018d9b68,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0210368773946-91_80-251&461_514&554-515&555_266&540_247&457_496&472-0_0_22_26_16_27_33-137-54_pol_冀GDF8J警.jpg,3,police,冀GDF8J警,special_v2,train,perspective_warp,720,1160,244.80,457.40,492.40,472.90,511.70,555.10,265.20,540.50,1,0,b88f397087f931e6,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0270713601533-87_90-279&479_536&585-537&571_287&585_295&485_545&471-0_0_27_33_6_27_33-127-117_pol_冀E466D警.jpg,3,police,冀E466D警,special_v2,train,perspective_warp,720,1160,293.20,487.90,542.90,472.30,537.40,569.50,287.10,581.90,1,0,9ce4cd6e988ed8b5,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00851293103448-90_87-274&423_445&469-446&483_274&476_279&417_451&424-0_0_32_28_26_26_25-104-29_pol_冀XMJRJ警.jpg,3,police,冀XMJRJ警,special_v2,train,perspective_warp,720,1160,276.30,415.50,449.70,423.40,445.60,484.60,271.90,478.10,1,0,cc0782d0a6295f8b,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0113290229885-88_85-67&322_260&398-261&393_72&392_64&325_253&326-0_7_13_9_25_32_24-113-34_pol_冀XLW6R警.jpg,3,police,冀XLW6R警,special_v2,train,perspective_warp,720,1160,61.40,324.70,251.80,326.00,258.80,392.60,68.40,391.50,1,0,a91c9198bb540a24,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0192289272031-92_84-267&312_498&398-506&401_267&384_265&303_504&320-0_0_2_27_27_27_16-125-18_pol_冀JN5QP警.jpg,3,police,冀JN5QP警,special_v2,train,perspective_warp,720,1160,263.60,302.90,502.80,321.60,506.60,401.50,268.40,383.50,1,0,50885de1a7af787b,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/00784961685824-90_88-250&495_418&552-412&555_248&559_247&504_411&500-0_0_33_29_29_2_30-126-15_pol_冀N022B警.jpg,3,police,冀N022B警,special_v2,train,perspective_warp,720,1160,245.30,502.50,408.50,500.80,411.80,555.90,248.70,558.20,1,0,36af4f7cd06b213c,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0154310344828-94_82-230&472_421&570-425&566_238&545_229&478_416&499-0_0_15_0_30_26_31-137-53_pol_冀W7D2Z警.jpg,3,police,冀W7D2Z警,special_v2,train,perspective_warp,720,1160,226.20,478.10,414.90,499.40,425.10,565.30,236.20,545.00,1,0,95b4e4c10d4af3b2,2.00,real_board_aug_on_train_loader
/home/wzzz/LPRNet/datasets/special_ccpd2019_base_cvreplace_v2_20260601/images/train/0159482758621-90_82-98&372_329&446-335&446_100&438_84&359_319&367-0_0_12_27_16_30_30-110-44_pol_冀TRJQE警.jpg,3,police,冀TRJQE警,special_v2,train,perspective_warp,720,1160,81.90,358.80,317.70,368.00,333.90,446.90,99.00,437.90,1,0,943951e52d57e59b,2.00,real_board_aug_on_train_loader
